10
6 8
379 892 308418282
988 693 31661627
672 998 109260881
814 811 607261749
753 834 850593792
389 624 535889280
665 697 851457704
634 112 686736326
65 545 742381819
57 51 30928814
649 319 427972259
300 787 286887544
438 834 254623900
791 830 168610012
885 800 734852925
628 782 941062394
85 801 978992216
745 725 336179318
121 339 633407991
466 834 16110868
101 965 897875116
815 256 53316703
728 20 904157238
252 412 671969844
281 802 596528621
279 73 747772217
512 527 884810873
243 808 259291270
900 390 110242128
475 696 689423951
169 547 556414413
99 156 5964035
18 177 633397671
546 973 571671357
33 91 289062071
284 295 94201237
91 721 448050430
483 235 71863183
619 479 747425297
11 909 56029834
500 874 605515391
614 562 633412185
1 140 85775545
308 64 679095478
351 168 222743167
432 927 303844178
310 335 904816153
731 382 410782735
407 224 528301359
375 256 858077983
574 722 321976649
470 790 372696097
574 283 137065021
542 153 134494347
682 510 974758300
476 303 78136196
330 45 728763732
95 372 79565736
23 93 615410977
196 355 810196760
983 887 66247079
28 129 292910079
762 735 438586687
845 520 718934920
859 544 28325937
678 607 633415246
573 885 633411521
311 671 564943442
804 821 846086229
954 186 138926825
215 322 633415776
881 857 633399766
860 803 683514977
745 900 633405787
55 378 392415466
929 860 863301653
834 791 166482415
588 790 131910063
573 705 781581022
104 884 669696340
698 68 318058485
174 806 103528428
825 210 604991112
98 92 737612855
160 955 592690293
580 647 663312784
664 779 961351235
597 931 132814013
817 943 50727380
86 438 633408712
647 819 389078631
760 115 595596238
551 305 633416041
545 633 719411441
534 863 303327654
216 383 939246526
508 540 590802004
180 669 633411518
752 298 687346966
537 633 794682901
556 61 643162492
792 757 552670001
851 182 850847267
240 696 724279398
816 650 369744086
986 748 827822615
614 999 565969944
687 346 705985692
643 684 54001618
724 544 340792271
225 434 469027065
82 884 99420799
6 482 669444165
817 613 784632829
850 388 896053303
369 304 846818680
248 813 977991844
936 892 602167319
83 250 172407386
822 184 464345508
98 777 706685900
939 545 492627202
506 637 978024794
399 510 827006558
340 503 633400107
452 288 201119623
735 570 816327581
541 255 591810928
548 697 60421135
82 172 972926979
939 178 239304767
824 340 761153971
590 190 846222036
947 753 717408022
298 459 167514510
319 555 660894920
877 681 522267908
867 744 796184111
520 332 455715849
555 274 956615947
164 804 858681696
51 185 696975470
233 709 833460934
565 856 992353215
494 137 78674272
698 351 730742901
381 352 659778070
178 825 93159157
653 712 20687258
755 603 745863646
729 120 418632849
477 871 893649611
870 195 823597229
935 943 3106757
779 12 804244932
848 740 330760493
961 103 633415295
804 993 758108557
342 945 88675258
741 896 666632018
431 125 882555137
778 39 468440862
583 860 633414641
25 764 269591292
85 580 424496379
84 813 347292353
352 701 526685116
927 248 679883028
377 543 454384488
171 926 633405685
300 744 63576227
445 295 328336393
526 345 48599907
690 788 633395235
758 791 716632170
659 901 154412214
153 286 205242377
986 401 716529451
571 435 41046073
558 18 633408546
515 146 590579083
902 411 960333345
409 629 376437301
419 913 304950856
894 43 473143071
207 620 47832554
448 573 118831733
316 959 769655880
83 612 402385545
720 643 633406189
965 620 982362730
768 422 633400487
116 23 461965503
564 667 633401278
66 329 308062217
478 188 75342116
942 693 170480486
135 530 67423876
282 949 629724686
289 640 257138670
143 883 616092215
123 820 651305408
719 683 697332806
14 853 756086933
286 402 908630302
501 795 543953006
276 573 633411300
21 923 549387641
33 576 982197257
689 655 239929611
159 334 165767470
489 557 697223657
47 603 573765620
334 6 7700160
274 174 707641186
780 685 415272478
678 612 329933024
309 92 373482963
546 707 949019125
598 22 867470789
625 337 616369454
433 744 633402554
876 241 369363078
839 134 616002482
352 755 633403939
6 696 736216723
114 779 619670219
45 840 380874076
630 490 395374827
827 789 200540312
839 253 633404574
958 265 734991860
143 426 773155747
942 179 507124390
776 256 633409008
229 236 582213974
918 804 965314970
781 460 235929547
26 797 807355334
948 29 752864621
752 24 335493532
475 648 654516504
900 522 259168150
282 892 263989558
509 618 450955390
415 815 455218509
380 251 315734141
134 767 661317026
935 676 2976361
294 833 633402455
496 168 295958448
644 849 589171611
166 525 52170132
159 721 155540781
29 782 759419288
721 847 735675218
208 38 510023826
168 887 311052759
278 834 78221627
230 267 633396172
173 611 673552886
951 872 998420838
726 995 182283049
532 862 827276024
600 228 633418224
324 674 444100960
116 517 744572735
229 15 249369762
662 414 415008328
769 563 633404207
193 848 884167349
975 976 940433106
837 219 506732058
651 340 787385881
850 74 633412912
113 556 683692281
247 149 818111168
178 738 659778070
526 819 233189528
632 715 850735046
29 699 246167640
8 168 270806070
701 979 753918947
342 231 705750526
916 251 880504349
41 236 507632208
984 192 617995809
250 58 633417299
510 215 747584118
58 810 628512277
579 355 606652060
565 994 42232652
527 183 633417734
893 673 161002410
754 505 633411732
820 948 887980784
735 847 213966159
215 118 588103275
779 713 93835466
228 602 811990398
178 934 633415717
596 362 114673230
24 85 225213466
344 854 15388816
957 411 306798509
434 832 185972623
129 768 937663787
273 662 274865691
897 56 500638415
842 751 926027575
272 261 643665710
756 320 302800695
991 227 807126112
947 571 326177082
99 806 300346486
293 5 601454089
338 740 633413648
144 991 549853223
124 698 89723245
487 623 4272385
285 872 145207264
677 206 885741346
931 176 143376957
851 340 633410567
748 249 975619294
469 961 336310995
850 924 927085234
114 663 757197814
975 289 633397531
68 523 615293532
442 11 441701496
806 349 136504720
162 52 766492544
875 483 132515706
895 161 627956409
936 987 383095885
46 738 39880097
658 325 715642420
785 831 703284025
260 833 570777408
837 850 197719268
992 921 459115748
148 626 790026260
422 440 267679384
551 517 317804717
69 930 231777357
982 742 958151091
387 929 179931146
739 958 318485597
350 814 865981563
344 680 714243501
923 777 796433337
385 186 551461358
971 60 297770141
593 194 820614889
579 862 554778842
920 874 697691351
996 429 987301172
728 433 405485551
542 216 762753857
510 950 936914601
188 453 633418000
750 391 769233267
645 193 415365700
159 74 633414725
687 432 693232822
12 530 513782956
882 77 449743445
93 937 106316283
462 149 16220118
837 118 857300631
689 130 91345289
328 185 633395630
95 38 815642132
271 569 570152810
851 807 795242947
784 217 234093652
107 91 438720838
401 475 103110061
630 676 454501060
134 720 633403933
419 980 154744109
366 98 54626416
840 266 599301561
387 677 264731505
137 671 542681600
671 67 809944394
567 370 633397191
457 730 157606443
82 384 553952698
813 735 755849150
696 13 98774309
605 434 307062290
554 154 514737540
216 57 84474685
578 878 633415178
46 608 373299880
89 553 238221992
71 855 321176626
156 580 765508016
97 832 832495763
847 531 940229292
810 43 650280492
393 90 749935696
525 220 633395735
873 350 633410048
107 580 275784881
459 558 666399263
909 568 36881864
456 560 558971921
87 28 417037959
710 639 424990500
395 161 45624906
334 73 167012762
323 130 568515508
357 980 48765826
350 852 210312975
253 341 633409854
824 7 362351816
621 442 633415553
58 792 701888871
878 242 633411787
815 428 847300590
699 206 219719471
200 563 299884524
510 462 632154038
522 871 810687571
178 183 940923916
163 29 858225533
273 101 934201865
790 406 918239154
514 534 486387931
185 953 582169256
564 917 636133694
852 29 664965303
35 420 652187588
276 671 624034509
488 209 258610986
723 498 633413149
387 879 945500030
172 492 552383483
796 501 548736502
354 155 401167736
968 800 673318581
495 981 469708893
603 482 431908363
795 846 453834088
979 505 327494189
161 106 85506872
422 565 101069637
177 626 815319541
552 562 994153689
558 24 777456996
877 384 548736502
69 510 106242558
489 288 31618760
475 304 200313898
790 155 96121167
225 207 631113268
178 603 633402972
473 756 135942241
444 369 589451502
479 791 460328037
741 26 831428285
578 963 492291464
531 23 633404595
884 111 197977905
116 516 633408888
763 230 633396706
984 50 233498859
180 387 950853447
593 891 453166745
547 56 675167506
274 36 893455325
43 294 332006335
59 563 652116886
884 726 90085396
677 297 237571243
712 222 346118223
553 135 263682366
771 610 485969432
578 687 859110216
831 245 525035518
860 772 347016996
364 280 137425164
106 883 797512920
963 95 163107723
840 538 633414140
479 182 904718398
66 241 24092931
317 330 206340419
745 610 633412096
658 682 103265046
712 34 910509546
237 437 401855696
730 340 382950636
980 18 121657118
109 251 444031746
916 507 633415205
542 776 350306742
508 249 501006312
93 178 678338582
997 108 172015761
941 518 719075331
185 641 652889465
955 273 108852459
575 744 766603237
821 209 481055449
775 543 377526943
371 331 608999580
328 82 645233848
105 546 130363989
914 276 514243518
426 151 702055080
925 973 525681197
974 358 501955975
627 183 722133939
482 359 93126202
145 828 229034640
978 374 59844787
719 555 452621580
536 485 633406042
656 296 340225271
927 307 335241414
555 498 716361653
614 391 623460673
413 877 957401640
866 880 119998098
363 829 624785827
106 29 663863994
191 359 328369856
84 803 707604445
901 547 85342022
110 1 894537159
530 878 760706885
654 431 663578360
653 941 984540341
66 254 903099705
339 136 941390747
328 735 459366680
429 986 547458260
984 695 898924703
866 516 783368372
396 310 77142023
30 866 768285243
482 403 9685340
38 930 873884821
558 539 466314319
810 78 314915637
474 437 633412380
849 233 670849274
412 174 438652724
527 310 939787519
418 54 633401409
761 479 670212749
521 170 575478991
880 178 495020782
832 695 235305589
158 533 633405791
52 398 683659031
622 17 434551718
629 861 441831492
12 9 416083797
595 651 15831105
623 830 796066089
55 492 491863005
25 860 286954060
605 32 268150172
559 952 462074649
825 124 681210740
761 533 339402424
436 993 521372879
348 958 341131261
705 514 881106431
10 835 633396146
665 327 156753925
172 677 268122429
980 780 667350549
709 280 68602249
61 432 901878074
824 212 632154038
930 974 856464204
836 331 838517278
164 394 729184547
57 488 955077444
693 553 404485964
632 848 584381483
302 500 729923510
356 984 179893165
742 165 381320437
766 340 18524628
944 534 149022032
117 861 88944617
696 393 6776226
834 78 463952738
228 870 520799027
810 226 724238928
609 66 676125133
447 236 512327442
100 113 394569472
734 785 598819220
64 697 873826311
140 392 925679270
814 126 706177881
24 61 401581344
455 405 863173072
957 91 411869065
781 287 633418622
655 417 400403668
601 151 638826462
720 670 670168200
787 710 504028426
803 45 245722081
408 857 911770288
17 799 885565660
438 123 75342116
393 666 534290367
69 965 97381553
149 961 234980845
483 236 945853973
224 713 866792360
267 127 633412368
501 392 925232930
926 543 454459920
828 817 662876179
49 856 123693866
291 905 57481105
12 320 879659245
85 140 253786283
572 253 337412350
304 328 895348929
755 386 79680635
432 891 409472653
152 133 633413335
516 5 265950112
833 981 633409348
990 7 967760073
817 471 633408458
837 672 548411040
796 274 543139847
851 476 920715839
539 819 965479381
490 518 917417051
94 236 885624212
375 510 633406155
353 286 76372015
870 607 711622667
875 961 296963867
220 134 633398659
378 769 25267442
845 844 212789026
214 737 633418798
160 274 39441578
17 842 577764990
820 667 687346966
495 934 245510005
505 445 998307700
578 264 21790339
599 525 452975968
363 515 424157282
300 782 13007610
45 64 633412268
827 191 611197010
157 135 87901291
660 336 691412020
975 480 36232656
949 303 366604655
174 119 297635263
860 594 493082852
412 882 577340687
40 29 829154472
18 336 902468445
698 537 309628987
449 38 581491508
95 712 97127320
189 959 729839056
753 583 961075684
886 621 98774309
937 513 922016116
85 148 340896747
210 173 307062290
44 5 574326424
448 51 877759552
13 67 34570025
654 266 740086362
342 864 911020922
688 318 633408308
311 644 728634588
899 108 857815854
509 554 808880204
698 764 731347697
527 362 709865391
52 60 241774239
278 802 633413299
198 969 647042689
554 233 65378479
451 725 859141772
426 293 44039831
259 394 771033588
685 509 921317669
798 690 762898446
299 878 508570545
115 577 556351325
490 404 738295643
687 764 603537774
30 896 671759168
153 477 403158602
293 989 870303651
962 30 633395957
829 157 932089461
88 432 633404472
316 56 423867354
771 998 674225283
876 763 633395788
867 668 887451164
75 45 777089259
453 476 912661242
603 399 633416955
878 724 581127276
822 836 294809652
318 290 633413834
936 430 689112283
638 132 801092239
590 979 571726782
407 847 135471115
301 115 710138664
396 593 633406495
486 841 3805100
440 117 748434116
770 317 633403805
160 31 779186046
994 678 181265590
933 789 634229075
227 941 442483622
512 827 522742053
773 962 25985956
781 636 656641100
595 125 633411790
229 775 475871859
702 166 433440517
19 583 633410874
605 952 906025956
444 611 558465947
559 108 958976253
606 815 937022345
606 227 581722062
537 315 633402521
397 631 182167494
373 654 410697988
751 6 103223015
935 846 633396554
475 969 815897035
353 961 633407015
420 688 480456229
231 262 633396254
921 744 155150810
196 242 21250163
505 265 774479151
642 75 455985738
897 198 633416927
212 441 345559581
727 229 172998662
868 858 387171194
624 903 465425391
939 412 355950424
366 442 358278182
900 917 5964035
354 204 335879573
505 318 933441209
826 768 326845383
823 412 585655101
659 288 760828501
799 666 963820258
282 660 117745801
932 498 633396786
617 569 151621857
497 63 357945589
630 699 904033108
49 358 519042483
142 746 56622245
169 551 326845383
414 991 802391598
4 766 633410185
308 793 365889318
410 791 800565273
898 29 749577552
323 937 67348721
524 973 323255162
470 265 77614194
362 244 633409618
481 543 937663787
103 633 289316757
515 959 383674927
20 225 326480428
861 542 987202087
201 406 639132434
882 35 834494077
435 319 633405480
813 160 18416505
500 411 4140872
35 430 862085589
909 44 494711250
343 677 769580826
879 532 189544966
535 112 753823576
38 232 934783179
855 646 633405880
623 812 584183800
448 974 633399455
4 815 442882034
553 245 920383173
803 73 73763523
323 796 724113336
109 145 633400300
454 287 810334774
673 617 169773467
420 791 633410181
28 179 164036930
903 173 480816502
96 575 537597357
926 482 418452275
256 793 858339552
853 314 895694381
11 436 974388545
918 312 865343137
523 43 940948657
651 282 440668899
807 178 49552067
589 536 257606238
700 1 861961435
617 979 480232420
875 467 505292038
831 885 913640060
394 246 262785530
440 467 279536156
205 140 606817338
924 487 633408201
448 658 290001556
4 666 216324950
604 623 82844234
624 617 436779829
520 788 466580366
150 354 450509404
415 183 63299690
607 60 790026260
273 25 923458897
792 595 712131458
963 264 633411686
455 674 860056918
723 502 218843631
945 140 484353964
127 66 364890268
451 791 381548774
590 657 633402315
562 995 858631388
665 612 15421087
638 740 22986132
845 666 439409476
335 407 912383392
603 387 170190555
473 568 925826199
331 222 974243996
558 905 270967323
293 905 213686429
101 729 878935545
753 541 413462681
943 358 233498859
898 90 722706553
376 765 487963383
429 261 979762092
112 428 950618970
30 11 691607600
925 354 801755495
855 190 319824654
605 371 633402869
734 214 778634502
700 884 824904688
375 120 453021023
672 883 410175986
90 432 320854321
551 791 84809507
442 163 128509090
224 600 804833806
448 930 645713986
635 67 574828661
868 568 194803874
838 130 386253074
159 985 200171158
533 469 413609582
825 143 434798846
50 40 247703708
778 886 266214913
474 992 933163507
193 12 62706019
125 328 633396296
801 255 42936563
806 78 101380310
237 514 961712154
804 510 7975073
963 871 428262161
589 106 184274257
193 604 640761281
238 723 199208855
692 903 333583619
368 50 951300542
66 122 703397643
615 646 464620639
644 538 752791935
643 898 633417007
635 459 264819934
904 448 85222811
25 556 720118506
854 646 138025763
543 938 138926825
63 616 379091807
599 901 271054376
341 446 896805814
674 124 971771449
460 963 723417166
104 319 311125828
478 866 244083400
918 590 665970576
60 75 554222429
512 706 138637265
393 168 154266056
906 370 503221799
340 631 616523441
778 165 633415807
219 269 188386656
377 258 606232901
601 699 69706846
409 109 811465981
88 674 63993415
268 935 977991844
88 36 785449226
503 761 261913815
767 935 606817338
244 636 633401102
368 585 633418813
155 337 493955974
662 838 81943213
850 943 587562076
927 605 264351805
505 629 727590742
71 281 256173825
511 220 873826311
969 223 633417789
319 61 66866495
963 109 708357855
77 350 951266120
156 434 533019291
837 826 763225543
52 796 681069782
233 194 160177381
617 730 284079295
56 920 410096656
933 647 24560732
346 649 319050099
489 995 256134795
451 241 180628067
167 177 978669080
272 330 703922533
209 28 633404281
39 554 744294707
733 43 633415074
336 758 152183833
548 910 778193467
716 897 898596564
611 234 451375952
826 44 80991192
154 878 262671603
203 324 633401029
184 91 641306173
415 476 74037940
821 454 949548095
113 427 633415853
192 717 775385247
521 709 359157615
889 62 668867696
153 692 147659827
424 504 558621432
975 565 535579383
331 230 179442273
236 772 926791518
686 280 717230304
362 206 508802490
572 859 976533775
681 586 93056903
888 761 701538376
771 327 489443351
914 873 847816700
733 103 448222471
197 195 217594395
49 751 438015684
388 488 240895188
938 708 631723308
105 536 475984210
141 591 633406834
257 653 633413403
481 975 726647794
617 701 868995474
404 818 706868387
631 790 710762350
379 875 810662363
449 416 638019241
230 594 693086058
42 700 499898259
9 510 633400416
828 732 406718828
742 23 633399801
737 732 232304263
874 413 318205096
947 917 77819268
805 340 352909205
173 33 778159714
591 565 619588992
484 128 76803629
658 883 36005252
393 451 459775591
938 99 115307786
247 60 19879686
280 842 700929688
53 597 725350466
390 48 56092226
305 690 633403227
609 842 209728373
477 251 496215282
609 994 234283152
870 998 527930922
657 616 676645970
808 335 167966554
113 144 165631980
216 356 596858091
815 263 348136993
361 780 740909998
735 467 616092215
97 516 354393809
972 617 609654445
728 631 766749270
18 913 399431597
273 880 596612071
904 398 950695151
942 436 238819823
983 226 221647854
257 624 833697392
354 993 385792720
174 767 633415560
602 878 606232901
175 773 952398068
407 249 207444581
495 737 633396228
60 759 362584076
592 45 518459133
340 407 145753940
743 843 633398284
369 306 58179256
76 906 793114604
365 610 447470341
525 737 43094667
236 900 99849084
740 431 670761268
456 702 985507447
830 135 312486652
387 379 404184766
13 105 68504179
159 888 476855994
621 831 160054791
984 257 230814090
966 62 193336930
607 874 291484293
474 272 765564427
178 590 788117039
878 74 645074038
629 73 716945991
541 467 418136334
961 256 979128231
441 140 627367982
606 982 288794119
337 540 715334677
251 515 529521617
600 561 869082609
976 154 633397595
442 867 622855028
184 382 767120060
986 799 276020484
976 461 824180704
465 273 340333211
67 779 910598627
265 83 509299440
533 176 957136181
10 911 545365855
12 649 814735135
255 835 875935629
96 452 883962819
72 581 240073457
206 163 478142887
57 199 628356277
7 285 458381864
758 616 633413439
654 233 810603803
600 387 886031152
92 275 744205832
882 761 389604995
89 684 822473535
819 953 374193538
654 4 165656113
968 186 314489173
659 630 31699809
437 329 633400619
548 923 912701520
525 930 633410787
36 315 490437668
288 962 979020032
793 248 1749511
587 53 758930904
247 818 627758345
77 487 135764059
989 697 633415908
524 124 967185175
246 728 983882962
369 374 470360710
250 626 498578291
223 355 270470862
498 134 152934930
600 553 633395748
17 621 337457333
621 285 492788860
750 482 38208768
785 833 14501033
354 701 465231841
973 733 633416562
353 79 57274156
267 875 647042689
89 578 570310744
942 657 664728400
902 529 481521098
227 399 164955814
637 532 17348240
830 410 703756632
994 4 368602800
31 61 574068788
517 752 655404082
919 702 79680635
818 186 633412006
872 675 194738389
932 301 437525923
411 994 806592811
386 55 562054544
83 413 306750467
188 77 713298488
881 546 505142680
838 787 70780144
321 661 293250839
729 832 276220517
228 324 930352832
268 309 155312782
267 212 748768668
799 592 248257597
103 62 274263656
900 416 145936446
417 82 329188368
183 16 677409188
770 992 529827614
654 548 633415494
504 330 63157133
660 548 311527139
161 304 186666585
911 936 267641148
588 926 47705323
249 283 762292233
411 640 126570172
525 184 853805017
654 443 552858876
786 655 30642698
633 588 841863571
185 435 952468846
472 338 487318957
944 380 579176518
307 654 633398278
140 681 254789703
126 800 633410690
144 127 633404348
127 723 562765672
133 513 633401782
959 840 901534602
329 874 78109033
306 467 415272478
690 847 198864759
459 28 633402947
550 28 603088125
386 8 39760554
86 476 861657792
205 398 429688708
34 760 830235085
774 464 75791954
996 166 406487387
411 301 66777991
422 296 325694877
87 392 688008511
451 570 531201048
839 899 633398816
184 471 862569622
621 568 756181348
202 206 436438405
62 128 816357365
794 921 633418181
569 88 330169142
727 58 776419495
817 680 756152943
458 789 798251194
992 8 633402299
687 450 75467910
834 807 633397819
375 174 437314013
683 983 633156274
582 392 633402267
632 314 692121249
35 911 990554236
636 836 119380446
529 988 116630152
246 154 412213867
679 736 598098481
385 333 395229151
715 495 306798509
696 147 545396014
800 706 633404888
446 551 917074620
923 707 178693418
38 344 633396669
128 188 717582662
906 407 301943075
169 4 935310157
999 46 359233646
666 421 295230423
913 867 721842265
864 631 305839068
463 812 884810873
494 940 633402613
945 446 708287340
484 203 410561034
330 503 376229337
516 142 838084842
430 914 633397844
7 780 633395920
277 888 782174384
911 97 453834088
280 863 205978647
985 101 706098703
535 567 859586791
873 966 371407173
527 440 153346690
277 806 372108124
496 61 542384382
565 814 731784403
631 770 627729770
691 326 365103426
373 877 236136827
215 281 665366351
929 205 630168517
758 646 633400947
881 915 392010135
646 614 302800695
914 641 765538239
272 989 918304950
284 946 998794620
41 683 947400145
18 740 138899029
663 732 633408335
965 952 45862263
890 828 262458250
843 102 68866249
820 586 117745801
163 373 633413839
356 230 937663787
532 40 389662658
327 441 587886071
64 845 622889696
278 73 811465981
173 697 821061767
998 262 477480885
129 300 633408498
149 70 32751438
895 634 633405677
662 115 506276507
798 198 170071156
813 897 687433760
608 273 931179133
540 413 239725682
823 173 794248734
421 82 189457057
329 287 633417451
673 860 891838148
301 495 333994443
378 450 100198754
316 264 419379971
903 335 474645083
657 83 747667633
261 427 603512735
472 881 666240894
76 684 832125270
92 849 528301359
472 1 996439748
104 968 886565891
406 1 917121676
32 938 78674272
600 677 811734129
355 763 65773875
985 354 633415445
69 315 154528520
842 617 305294540
971 973 854963946
719 62 667430922
295 131 371621166
258 440 956166943
383 985 435687723
698 703 633406761
82 799 62225131
769 198 215945058
175 657 933096974
845 147 301456558
294 906 943832118
747 804 723339730
211 597 958317493
276 45 384276636
434 594 160333307
874 270 633417754
711 488 527905983
888 887 905140456
842 912 176902815
576 47 565775324
552 521 405870037
257 449 719446934
556 130 805026764
751 51 162832909
114 669 954939050
714 920 205460792
53 248 104291625
631 528 555370900
106 102 165334707
54 360 506732058
430 245 701361607
994 931 375048259
109 910 819741934
503 904 142529657
930 274 633412931
241 937 139568992
860 192 46318861
163 296 443846772
976 283 299215937
407 651 307101989
180 883 706975373
693 133 321176626
312 445 633411719
845 220 168798164
845 401 895233029
115 981 633410288
550 647 637503244
155 285 381979575
930 469 858499998
151 981 249751898
348 414 423609427
353 452 843954751
788 119 454261197
892 847 531146391
237 346 373117166
240 389 510981835
164 695 477524699
722 847 633408038
314 257 424731818
110 337 546727798
450 489 633413415
329 636 146317978
312 114 751225298
858 419 29484740
952 601 981570835
360 943 504789670
167 617 363586910
926 476 743302923
457 769 633415216
743 324 633415175
489 621 518925756
408 744 579582053
330 79 633415741
9 371 633411643
383 70 513247811
450 300 11043671
93 916 786365179
968 888 377568681
934 714 969331504
566 503 633407189
372 487 847879009
815 923 679551559
188 406 633396504
835 896 513590066
161 763 435057494
746 264 633396610
30 837 633416671
601 192 682227973
14 101 633417512
386 310 633399480
700 323 180586634
130 242 846899578
174 367 62542875
32 884 665410903
47 451 443152407
804 752 235261805
116 640 897197293
375 78 529152708
504 740 602131368
618 62 375699438
591 122 16948913
665 617 781367020
922 286 997177932
430 854 633410033
948 357 813463221
830 929 423743963
637 412 175592191
52 546 618212252
910 324 450989235
924 781 559003748
787 228 735833835
519 682 633408956
952 818 774281202
997 909 673598346
611 864 402909586
343 247 910059371
785 733 604117982
512 721 789815119
86 859 18814037
167 979 633402738
358 600 921496722
799 606 633414874
294 447 401092347
72 557 361665282
25 648 62008949
426 792 968472932
538 421 920356607
90 460 237355996
985 943 71706038
174 838 145207264
134 12 385057018
10 604 552118506
570 217 673915113
555 84 930010125
976 978 200070248
175 444 258413923
908 653 954522636
605 108 888103662
854 628 548705098
291 58 680578879
936 350 832360095
100 287 143768505
979 516 710990888
723 922 633401018
113 325 941529275
381 77 889188184
488 791 633396131
177 1000 633413126
367 237 916056079
626 235 270046776
354 320 349608699
525 604 496093641
825 395 178721381
863 612 600674691
13 744 397897597
770 47 51178912
145 693 363056567
798 314 912295601
339 387 31109696
777 169 785766083
948 776 619975395
179 24 125548482
101 246 19666830
754 934 475135418
44 790 808568934
698 790 937161632
949 263 495054805
172 99 73049090
78 566 22377757
642 279 293516239
743 716 529591451
226 466 406718828
51 231 134451335
231 446 320464446
838 500 267882236
43 27 107654204
241 827 97346207
521 69 583969984
113 964 682965192
392 968 657027909
338 589 247256359
558 407 265061915
894 438 747915549
204 697 338083004
111 771 450027471
588 572 478168022
44 898 75646649
507 330 644090848
634 380 685780452
204 715 894040608
159 324 490171859
642 42 244250606
534 256 288152518
909 898 540354864
193 622 918946967
48 271 219582481
954 39 633400786
404 92 531577128
713 446 633395792
97 740 775127904
685 969 633418668
204 822 542062546
7 647 792320342
369 441 30183221
380 403 207265322
438 652 252542635
472 84 33810042
647 189 375970733
954 165 97889843
616 806 551495878
497 468 251267477
337 115 502182216
75 480 210892889
391 676 177687166
387 308 348162661
661 322 715749586
830 487 595340823
489 961 175703593
587 898 633396278
125 226 571177825
799 996 503564754
150 1 688823286
48 690 92943959
739 913 365930284
518 312 634616380
727 318 969920790
783 310 633400520
379 705 657730980
64 146 64403358
99 912 241265053
26 545 52770339
600 934 526281472
630 596 289800414
372 547 760903075
646 76 702207420
699 158 822224579
613 329 787983409
903 949 324122292
467 568 601429045
516 220 362351816
590 890 260462307
779 418 569590206
532 360 413815853
478 451 612838575
963 327 609733976
635 987 330859944
670 250 633409310
454 828 600532252
948 451 312128204
184 554 433467475
970 191 603258026
508 94 364359545
429 900 246545661
548 361 13508692
960 500 753962602
796 601 109933296
30 627 901388006
458 44 478989026
245 309 206614498
502 988 413643663
993 316 3459777
85 989 412454819
480 939 105067824
178 10 724821788
719 304 887025178
907 420 633403867
545 510 894111068
887 346 633411300
33 357 689511548
462 865 509990043
369 400 573374213
517 591 617958900
145 116 299760818
16 250 824812321
355 744 565565596
449 135 633407021
990 238 914897101
407 292 929265910
619 397 633396285
123 677 487685041
118 535 957334614
509 575 272955407
397 399 633395956
669 836 201678640
199 449 306414007
991 39 439517373
614 929 640431748
71 449 103223015
484 421 526888547
718 86 633408297
89 322 633403616
309 543 786013768
875 43 633409598
751 383 633401282
478 814 170904093
458 515 714954088
246 699 781271603
757 687 291518528
364 325 292449115
204 830 590905271
703 216 633413533
803 894 368509697
145 899 633401265
489 495 633404202
919 154 166047711
594 589 538638481
943 190 856464204
479 89 776243686
153 333 633396039
436 167 37945893
260 611 368602800
708 811 222167922
171 74 317804717
567 957 771330908
611 565 724238928
615 563 370236179
487 45 633418644
402 935 27749943
727 261 918991668
73 322 849786686
573 825 442229773
560 270 7111392
50 951 960517124
175 454 821619170
109 899 211891634
986 234 381384069
112 716 633409705
656 687 633398411
116 269 633407357
588 815 502886494
437 765 497449419
22 375 926974209
619 255 962019313
475 990 680635299
372 957 633418655
321 288 38732803
296 380 388885809
945 566 349248024
584 343 501350953
632 787 879287962
942 116 84209987
892 740 39531941
893 857 130935940
120 80 633401172
150 203 84209987
624 802 539583073
445 719 425025254
774 242 118050642
604 972 763401081
990 619 834805293
453 644 254166377
26 703 197888492
127 396 815524148
90 256 843023688
481 931 12657421
429 430 780811669
152 904 578823962
629 654 114141978
173 782 527063999
104 757 691164314
818 809 570889713
658 665 103051674
183 296 118196239
256 112 86143987
137 170 633400194
463 673 51391123
2 931 885472034
510 419 88337125
710 828 460423578
19 297 571767872
662 850 633395139
645 833 440032724
179 87 707236366
980 488 85188971
320 208 114719192
235 533 683939563
282 391 410212848
249 695 405773789
590 306 669867190
24 42 633401618
217 390 133196003
589 965 849950508
484 123 870375613
995 772 310792803
455 261 633413112
105 358 447855843
37 400 681138806
291 418 884939557
737 201 821897079
937 137 872769331
545 457 435687723
467 681 228121500
447 797 868464561
195 179 718677761
850 276 204325753
416 839 461098608
554 321 156593812
12 909 535458975
116 49 592191885
887 410 604185487
845 685 1660995
665 874 842523644
81 498 206817174
958 68 487392320
994 693 114780482
447 880 686129183
455 212 633403525
947 225 226883837
54 215 693831487
422 781 633398616
214 927 131475421
332 842 223036372
727 544 409537747
438 352 808687459
515 118 877711499
975 516 963493519
603 560 10601766
317 420 352977493
635 789 210892889
450 8 386733417
372 138 722754446
844 327 452565383
943 97 593258714
445 124 577077022
608 148 357730475
727 150 12691581
15 404 590905271
367 695 940812881
965 9 97583175
373 781 217546589
497 243 664398693
664 531 814893331
417 593 849879466
903 951 956302219
578 841 881708803
681 831 833550767
994 99 834205010
450 229 662686844
220 387 163179235
